trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
370,False,"{'a': 0.06, 'e': 0.02447752327165267}",20,14,10.356636669114849,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.06, 'e': 0.024233967845691113}",30,19,19.921037363664837,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.06, 'e': 0.023992835836709175}",25,7,29.85821587077249,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.06, 'e': 0.023754103131304997}",25,0,35.18091681062195,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
374,False,"{'a': 0.06, 'e': 0.023517745856009107}",35,18,30.049658036432028,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.06, 'e': 0.023283740374897}",25,19,10.12711836514099,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.06, 'e': 0.02305206328722557}",20,10,22.348379505323326,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.06, 'e': 0.02282269142509297}",25,6,36.87734603721174,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.06, 'e': 0.022595601851121864}",20,0,29.132123941550343,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
379,False,"{'a': 0.06, 'e': 0.02237077185616559}",30,4,42.624211768341894,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.06, 'e': 0.022148178957037315}",20,0,27.452567490471555,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
381,False,"{'a': 0.06, 'e': 0.02192780089426161}",20,0,-14.646678420693977,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
382,False,"{'a': 0.06, 'e': 0.02170961562984857}",25,0,12.571634239367839,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
383,False,"{'a': 0.06, 'e': 0.021493601345089923}",25,3,20.933694153129153,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
384,False,"{'a': 0.06, 'e': 0.02127973643837717}",20,7,21.443658661981924,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.06, 'e': 0.021067999523041434}",35,18,16.657766549844833,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
386,False,"{'a': 0.06, 'e': 0.020858369425214716}",25,9,2.0313641209996662,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
387,False,"{'a': 0.06, 'e': 0.020650825181712566}",20,3,27.29937552541317,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.06, 'e': 0.020445346037937653}",20,0,29.073243848551694,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
389,False,"{'a': 0.06, 'e': 0.02024191144580439}",20,13,13.043934957979953,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.06, 'e': 0.020040501061684014}",35,12,38.11189425793861,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.06, 'e': 0.019841094744370288}",30,18,22.727928357923155,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.06, 'e': 0.019643672553065292}",20,0,22.29201271964011,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
393,False,"{'a': 0.06, 'e': 0.01944821474538539}",20,0,24.3735509084961,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
394,False,"{'a': 0.06, 'e': 0.01925470177538692}",20,15,8.462993887989985,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.06, 'e': 0.019063114291611637}",20,12,13.414406201936393,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.06, 'e': 0.018873433135151486}",20,0,21.158467881251603,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
397,False,"{'a': 0.06, 'e': 0.018685639337732773}",25,13,18.5256130565633,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.06, 'e': 0.018499714119819242}",20,9,20.724398961690298,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.06, 'e': 0.01831563888873418}",20,8,19.714290261727882,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.06, 'e': 0.018133395236801075}",20,0,17.66599837598597,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
401,False,"{'a': 0.06, 'e': 0.01795296493950285}",20,0,23.158400365113643,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
402,False,"{'a': 0.06, 'e': 0.01777432995365944}",20,7,21.36358832873554,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.06, 'e': 0.017597472415623393}",20,12,13.598560869013303,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.06, 'e': 0.017422374639493515}",20,11,10.59626147078283,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.06, 'e': 0.017249019115346265}",35,22,21.83555742793934,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.06, 'e': 0.017077388507484793}",20,3,28.945959600627237,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.06, 'e': 0.01690746565270528}",20,6,18.730056143120578,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.06, 'e': 0.016739233558580632}",25,1,30.32693646901963,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.06, 'e': 0.016572675401761255}",20,8,20.01484156245647,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.06, 'e': 0.016407774526292645}",25,18,12.694484911667097,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.06, 'e': 0.01624451444194987}",30,12,31.16382512533845,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.06, 'e': 0.016082878822588433}",20,0,29.27651059868763,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
413,False,"{'a': 0.06, 'e': 0.015922851504511698}",20,8,16.691301364842648,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.06, 'e': 0.015764416484854486}",25,10,26.23822973623293,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.06, 'e': 0.01560755791998283}",25,10,-6.727126892031414,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
416,False,"{'a': 0.06, 'e': 0.015452260123909515}",25,0,12.34281118476973,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
417,False,"{'a': 0.06, 'e': 0.015298507566725518}",20,6,3.692073561404854,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
418,False,"{'a': 0.06, 'e': 0.01514628487304698}",35,17,30.17984279919295,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.06, 'e': 0.014995576820477703}",30,17,22.363577939599306,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.06, 'e': 0.014846368338086832}",25,8,33.67563204352253,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.06, 'e': 0.014698644504901784}",20,0,31.26229052795141,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
422,False,"{'a': 0.06, 'e': 0.014552390548416123}",25,7,33.74358772134409,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.06, 'e': 0.01440759184311235}",20,0,21.48458297615899,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
424,False,"{'a': 0.06, 'e': 0.014264233908999256}",20,0,24.43803248202026,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
425,False,"{'a': 0.06, 'e': 0.014122302410163962}",20,9,19.990799466763406,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.06, 'e': 0.013981783153338296}",25,20,8.766882236180361,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.06, 'e': 0.013842662086479501}",25,0,35.74911015453655,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
428,False,"{'a': 0.06, 'e': 0.013704925297364945}",25,10,27.74736443112778,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.06, 'e': 0.013568559012200934}",25,0,-9.820161430882088,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
430,False,"{'a': 0.06, 'e': 0.013433549594245302}",20,15,9.264903359062956,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.06, 'e': 0.013299883542443767}",20,10,16.052793116678984,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.06, 'e': 0.013167547490079751}",30,8,32.538805192674715,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.06, 'e': 0.013036528203437736}",30,23,-29.639142791546135,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
434,False,"{'a': 0.06, 'e': 0.012906812580479862}",20,14,11.706058518851531,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.06, 'e': 0.01277838764953576}",25,14,19.479120112608456,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.06, 'e': 0.012651240568005305}",20,3,2.909689385251385,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
437,False,"{'a': 0.06, 'e': 0.012525358621074385}",20,7,7.290193536073682,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
438,False,"{'a': 0.06, 'e': 0.012400729220443406}",20,0,28.219937752949342,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
439,False,"{'a': 0.06, 'e': 0.012277339903068436}",20,7,13.222646098846507,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.06, 'e': 0.012155178329914935}",30,18,23.452740537194337,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.06, 'e': 0.012034232284723775}",25,0,40.658781597960655,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
442,False,"{'a': 0.06, 'e': 0.011914489672789647}",25,1,37.621602466528394,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.06, 'e': 0.011795938519751562}",20,0,34.353910555085044,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
444,False,"{'a': 0.06, 'e': 0.011678566970395442}",20,3,25.805274498176395,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.06, 'e': 0.011562363287468536}",20,3,19.07292741168147,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
446,False,"{'a': 0.06, 'e': 0.01144731585050571}",20,13,13.176232466242253,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.06, 'e': 0.011333413154667387}",20,9,17.55111367181836,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.06, 'e': 0.011220643809589084}",25,0,-9.96325198928918,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
449,False,"{'a': 0.06, 'e': 0.011108996538242306}",20,8,-1.343588639297667,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
450,False,"{'a': 0.06, 'e': 0.010998460175806881}",25,12,22.009932391158223,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.06, 'e': 0.01088902366855444}",25,12,15.036704566697074,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
452,False,"{'a': 0.06, 'e': 0.010780676072743084}",30,18,21.41763394168418,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.06, 'e': 0.010673406553522925}",25,0,41.60596300008458,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
454,False,"{'a': 0.06, 'e': 0.010567204383852655}",20,10,13.672772841264017,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.06, 'e': 0.010462058943426795}",25,0,36.35147380518635,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
456,False,"{'a': 0.06, 'e': 0.010357959717613696}",20,2,29.617464145801794,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.06, 'e': 0.010254896296404022}",30,17,24.718314139693007,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.06, 'e': 0.010152858373369763}",20,4,26.43625958385938,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.06, 'e': 0.010051835744633576}",25,10,25.96078698933464,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.06, 'e': 0.00995181830784842}",20,12,10.421181120393511,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.06, 'e': 0.009852796061187257}",20,0,25.868670996400166,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
462,False,"{'a': 0.06, 'e': 0.009754759102342903}",30,16,25.882834556382495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.06, 'e': 0.009657697627537777}",30,13,29.368144858849444,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.06, 'e': 0.009561601930543505}",25,16,13.683940681105351,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.06, 'e': 0.009466462401710323}",20,0,27.497740638878803,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
466,False,"{'a': 0.06, 'e': 0.009372269527006058}",25,16,13.800597056774006,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.06, 'e': 0.009279013887064744}",20,3,28.566276283023356,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.06, 'e': 0.009186686156244664}",30,5,31.44087100818867,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.06, 'e': 0.009095277101695816}",25,14,21.190177278368047,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.06, 'e': 0.00900477758243656}",30,16,22.535983401481378,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.06, 'e': 0.008915178548439553}",25,2,22.40287171255546,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
472,False,"{'a': 0.06, 'e': 0.008826471039726723}",20,13,12.148718351908418,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.06, 'e': 0.00873864618547329}",20,16,6.969163705830301,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.06, 'e': 0.008651695203120634}",30,24,9.00110802388141,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.06, 'e': 0.00856560939749806}",20,12,12.395681635943683,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.06, 'e': 0.00848038015995326}",20,7,20.619430783478535,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.06, 'e': 0.00839599896749147}",20,5,1.544213177470347,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
478,False,"{'a': 0.06, 'e': 0.008312457381923119}",20,10,19.23440146747113,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.06, 'e': 0.00822974704902003}",25,11,24.440382688527226,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.06, 'e': 0.008147859697679982}",20,7,21.14437091672524,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.06, 'e': 0.008066787139099614}",20,7,23.78165059496513,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.06, 'e': 0.007986521265955502}",20,7,19.315928206251726,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.06, 'e': 0.007907054051593441}",20,6,19.541230271123585,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.06, 'e': 0.007828377549225767}",20,0,27.80358154460064,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
485,False,"{'a': 0.06, 'e': 0.007750483891136692}",25,17,12.621554773089674,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.06, 'e': 0.007673365287895489}",25,17,14.875363856270045,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.06, 'e': 0.007597014027577567}",25,17,10.11170336380544,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.06, 'e': 0.00752142247499327}",20,13,13.2053458528334,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.06, 'e': 0.007446583070924338}",20,9,21.336172520762474,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.06, 'e': 0.007372488331368012}",30,12,39.135096177197155,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.06, 'e': 0.007299130846788583}",20,1,27.207986316684533,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.06, 'e': 0.0072265032813764625}",20,1,26.226020510165306,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.06, 'e': 0.007154598372314579}",30,0,40.40383039370293,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
494,False,"{'a': 0.06, 'e': 0.0070834089290521185}",20,9,20.31645026525901,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.06, 'e': 0.007012927832585425}",20,14,11.380755354248926,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.06, 'e': 0.0069431480347461145}",20,0,27.836631328530526,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
497,False,"{'a': 0.06, 'e': 0.006874062557496248}",20,0,26.141529534742286,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
498,False,"{'a': 0.06, 'e': 0.006805664492230543}",20,8,24.463964910641884,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.06, 'e': 0.006737946999085467}",20,9,19.778425835034408,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.06, 'e': 0.0066709033062552735}",20,6,22.189167346159145,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.06, 'e': 0.006604526709314805}",30,15,23.65794492110104,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.06, 'e': 0.006538810570549064}",25,4,29.38035680879008,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.06, 'e': 0.006473748318289405}",20,5,33.13219682721509,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.06, 'e': 0.006409333446256383}",20,0,27.227837239395214,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.06, 'e': 0.00634555951290911}",20,13,12.071382470646629,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.06, 'e': 0.006282420140801118}",25,17,15.110609398054347,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.06, 'e': 0.006219909015942573}",30,0,43.8944339522387,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
508,False,"{'a': 0.06, 'e': 0.006158019887168897}",20,0,22.805031387150517,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
509,False,"{'a': 0.06, 'e': 0.006096746565515633}",25,2,40.0918847785133,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.06, 'e': 0.006036082923599565}",30,8,38.94049435446103,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.06, 'e': 0.005976022895005943}",20,5,26.559961206363607,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.06, 'e': 0.005916560473681857}",20,13,13.522785330775509,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.06, 'e': 0.0058576897133356225}",25,0,25.08440076446404,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
514,False,"{'a': 0.06, 'e': 0.005799404726842141}",35,0,46.64210993582113,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
515,False,"{'a': 0.06, 'e': 0.005741699685654202}",20,1,25.940148414344833,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.06, 'e': 0.005684568819219595}",35,14,32.14614945083296,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.06, 'e': 0.005628006414404065}",30,11,31.08048386950754,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.06, 'e': 0.005572006814919993}",20,12,11.806396416886583,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.06, 'e': 0.0055165644207607716}",25,18,15.755963837263753,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.06, 'e': 0.005461673687640779}",25,6,33.00727581598742,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.06, 'e': 0.00540732912644096}",35,20,25.245997128096313,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.06, 'e': 0.005353525302659903}",25,7,26.82754265257364,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.06, 'e': 0.005300256835870402}",35,17,30.55906844670755,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.06, 'e': 0.005247518399181385}",30,16,10.922224739734677,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
525,False,"{'a': 0.06, 'e': 0.005195304718705231}",35,18,3.200901430597084,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
526,False,"{'a': 0.06, 'e': 0.005143610573030379}",30,0,40.53735472603626,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
527,False,"{'a': 0.06, 'e': 0.00509243079269919}",20,12,11.81602861734272,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.06, 'e': 0.005041760259690979}",20,6,24.364508396345236,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.06, 'e': 0.004991593906910217}",20,0,22.038887550307294,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
530,False,"{'a': 0.06, 'e': 0.004941926717679818}",25,14,21.2418740465501,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.06, 'e': 0.004892753725239476}",30,22,17.61646333289486,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.06, 'e': 0.004844070012248967}",30,11,25.616896285141763,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.06, 'e': 0.004795870710296421}",25,14,18.875117864237097,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.06, 'e': 0.004748150999411473}",20,0,24.62195126175764,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
535,False,"{'a': 0.06, 'e': 0.004700906107583276}",30,0,40.17940025545027,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
536,False,"{'a': 0.06, 'e': 0.004654131310283272}",20,13,14.996871660512696,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.06, 'e': 0.004607821929992752}",30,13,30.242172355364534,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.06, 'e': 0.004561973335735096}",20,9,21.659927754756946,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.06, 'e': 0.004516580942612666}",20,4,21.821509466741453,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.06, 'e': 0.004471640211348332}",30,10,30.265160954500235,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.06, 'e': 0.004427146647831511}",20,8,19.98932373149325,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.06, 'e': 0.004383095802668776}",25,0,15.922406893493742,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
543,False,"{'a': 0.06, 'e': 0.004339483270738895}",20,0,30.777262654680538,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.06, 'e': 0.00429630469075234}",20,16,8.936861713803562,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.06, 'e': 0.004253555744815125}",20,14,10.764566178555555,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.06, 'e': 0.004211232157997035}",20,5,21.47855247567717,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.06, 'e': 0.0041693296979041115}",20,11,17.310609344720824,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.06, 'e': 0.004127844174255436}",25,20,9.052310220315812,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.06, 'e': 0.004086771438464067}",25,13,25.79136368006313,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.06, 'e': 0.004046107383222199}",25,13,19.25383514570993,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.06, 'e': 0.004005847942090417}",20,14,7.952124243920031,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.06, 'e': 0.003965989089091065}",30,7,38.70368712015827,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.06, 'e': 0.003926526838305624}",30,7,39.83457771540871,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.06, 'e': 0.0038874572434761303}",20,0,27.967095847935358,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
555,False,"{'a': 0.06, 'e': 0.0038487763976105395}",20,12,16.565062343048414,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
